y_now,v_now,y_next,v_next
289.6009099340624,-29.400000000000002,260.2009099340624,-39.2
260.2009099340624,-39.2,221.0009099340624,-49.0
467.29819762462563,0.0,467.29819762462563,-9.8
467.29819762462563,-9.8,457.4981976246256,-19.6
457.4981976246256,-19.6,437.8981976246256,-29.400000000000002
437.8981976246256,-29.400000000000002,408.4981976246256,-39.2
408.4981976246256,-39.2,369.29819762462563,-49.0
471.71529161391913,0.0,471.71529161391913,-9.8
471.71529161391913,-9.8,461.9152916139191,-19.6
461.9152916139191,-19.6,442.3152916139191,-29.400000000000002
442.3152916139191,-29.400000000000002,412.9152916139191,-39.2
412.9152916139191,-39.2,373.71529161391913,-49.0
401.66999100423266,0.0,401.66999100423266,-9.8
401.66999100423266,-9.8,391.86999100423265,-19.6
391.86999100423265,-19.6,372.2699910042326,-29.400000000000002
372.2699910042326,-29.400000000000002,342.86999100423265,-39.2
342.86999100423265,-39.2,303.66999100423266,-49.0
492.2233868826065,0.0,492.2233868826065,-9.8
492.2233868826065,-9.8,482.4233868826065,-19.6
482.4233868826065,-19.6,462.8233868826065,-29.400000000000002
462.8233868826065,-29.400000000000002,433.4233868826065,-39.2
433.4233868826065,-39.2,394.2233868826065,-49.0
288.6306074703695,0.0,288.6306074703695,-9.8
288.6306074703695,-9.8,278.8306074703695,-19.6
278.8306074703695,-19.6,259.2306074703695,-29.400000000000002
259.2306074703695,-29.400000000000002,229.83060747036947,-39.2
229.83060747036947,-39.2,190.63060747036945,-49.0
308.47782556427677,0.0,308.47782556427677,-9.8
308.47782556427677,-9.8,298.67782556427676,-19.6
298.67782556427676,-19.6,279.07782556427674,-29.400000000000002
279.07782556427674,-29.400000000000002,249.67782556427673,-39.2
249.67782556427673,-39.2,210.4778255642767,-49.0
185.31091138743537,0.0,185.31091138743537,-9.8
185.31091138743537,-9.8,175.51091138743536,-19.6
175.51091138743536,-19.6,155.91091138743536,-29.400000000000002
155.91091138743536,-29.400000000000002,126.51091138743536,-39.2
126.51091138743536,-39.2,87.31091138743535,-49.0
98.7935890506123,0.0,98.7935890506123,-9.8
98.7935890506123,-9.8,88.9935890506123,-19.6
88.9935890506123,-19.6,69.39358905061229,-29.400000000000002
69.39358905061229,-29.400000000000002,39.993589050612286,-39.2
39.993589050612286,-39.2,0.7935890506122831,-49.0
377.7547948991731,0.0,377.7547948991731,-9.8
377.7547948991731,-9.8,367.95479489917307,-19.6
367.95479489917307,-19.6,348.35479489917304,-29.400000000000002
348.35479489917304,-29.400000000000002,318.95479489917307,-39.2
318.95479489917307,-39.2,279.7547948991731,-49.0
191.8199711381687,0.0,191.8199711381687,-9.8
191.8199711381687,-9.8,182.0199711381687,-19.6
182.0199711381687,-19.6,162.4199711381687,-29.400000000000002
162.4199711381687,-29.400000000000002,133.0199711381687,-39.2
133.0199711381687,-39.2,93.8199711381687,-49.0
261.88541837986816,0.0,261.88541837986816,-9.8
261.88541837986816,-9.8,252.08541837986814,-19.6
252.08541837986814,-19.6,232.48541837986815,-29.400000000000002
232.48541837986815,-29.400000000000002,203.08541837986814,-39.2
203.08541837986814,-39.2,163.88541837986816,-49.0
83.44866811072285,0.0,83.44866811072285,-9.8
83.44866811072285,-9.8,73.64866811072285,-19.6
73.64866811072285,-19.6,54.04866811072285,-29.400000000000002
54.04866811072285,-29.400000000000002,24.64866811072285,-39.2
24.64866811072285,-39.2,-14.551331889277154,-49.0
486.2495236618698,0.0,486.2495236618698,-9.8
486.2495236618698,-9.8,476.44952366186976,-19.6
476.44952366186976,-19.6,456.84952366186974,-29.400000000000002
456.84952366186974,-29.400000000000002,427.44952366186976,-39.2
427.44952366186976,-39.2,388.2495236618698,-49.0
281.84267160286294,0.0,281.84267160286294,-9.8
281.84267160286294,-9.8,272.0426716028629,-19.6
272.0426716028629,-19.6,252.44267160286293,-29.400000000000002
252.44267160286293,-29.400000000000002,223.04267160286292,-39.2
223.04267160286292,-39.2,183.84267160286294,-49.0
251.04776646756457,0.0,251.04776646756457,-9.8
251.04776646756457,-9.8,241.24776646756456,-19.6
241.24776646756456,-19.6,221.64776646756457,-29.400000000000002
221.64776646756457,-29.400000000000002,192.24776646756456,-39.2
192.24776646756456,-39.2,153.04776646756454,-49.0
370.8531401335697,0.0,370.8531401335697,-9.8
370.8531401335697,-9.8,361.0531401335697,-19.6
361.0531401335697,-19.6,341.45314013356966,-29.400000000000002
341.45314013356966,-29.400000000000002,312.0531401335697,-39.2
312.0531401335697,-39.2,272.8531401335697,-49.0
260.15875327694073,0.0,260.15875327694073,-9.8
260.15875327694073,-9.8,250.35875327694072,-19.6
250.35875327694072,-19.6,230.75875327694072,-29.400000000000002
230.75875327694072,-29.400000000000002,201.35875327694072,-39.2
201.35875327694072,-39.2,162.15875327694073,-49.0
115.12580070009692,0.0,115.12580070009692,-9.8
115.12580070009692,-9.8,105.32580070009692,-19.6
105.32580070009692,-19.6,85.72580070009693,-29.400000000000002
85.72580070009693,-29.400000000000002,56.32580070009692,-39.2
56.32580070009692,-39.2,17.125800700096917,-49.0
360.03410531410384,0.0,360.03410531410384,-9.8
360.03410531410384,-9.8,350.23410531410383,-19.6
350.23410531410383,-19.6,330.6341053141038,-29.400000000000002
330.6341053141038,-29.400000000000002,301.23410531410383,-39.2
301.23410531410383,-39.2,262.03410531410384,-49.0
377.03997395914365,0.0,377.03997395914365,-9.8
377.03997395914365,-9.8,367.23997395914364,-19.6
367.23997395914364,-19.6,347.6399739591436,-29.400000000000002
347.6399739591436,-29.400000000000002,318.23997395914364,-39.2
318.23997395914364,-39.2,279.03997395914365,-49.0
183.53639448557678,0.0,183.53639448557678,-9.8
183.53639448557678,-9.8,173.73639448557677,-19.6
173.73639448557677,-19.6,154.13639448557677,-29.400000000000002
154.13639448557677,-29.400000000000002,124.73639448557677,-39.2
124.73639448557677,-39.2,85.53639448557676,-49.0
287.32134347314417,0.0,287.32134347314417,-9.8
287.32134347314417,-9.8,277.52134347314416,-19.6
277.52134347314416,-19.6,257.92134347314413,-29.400000000000002
257.92134347314413,-29.400000000000002,228.52134347314413,-39.2
228.52134347314413,-39.2,189.3213434731441,-49.0
334.5891979881848,0.0,334.5891979881848,-9.8
334.5891979881848,-9.8,324.7891979881848,-19.6
324.7891979881848,-19.6,305.1891979881848,-29.400000000000002
305.1891979881848,-29.400000000000002,275.7891979881848,-39.2
275.7891979881848,-39.2,236.58919798818482,-49.0
311.47464443802994,0.0,311.47464443802994,-9.8
311.47464443802994,-9.8,301.67464443802993,-19.6
301.67464443802993,-19.6,282.0746444380299,-29.400000000000002
282.0746444380299,-29.400000000000002,252.6746444380299,-39.2
252.6746444380299,-39.2,213.47464443802988,-49.0
386.67780530073264,0.0,386.67780530073264,-9.8
386.67780530073264,-9.8,376.87780530073263,-19.6
376.87780530073263,-19.6,357.2778053007326,-29.400000000000002
357.2778053007326,-29.400000000000002,327.87780530073263,-39.2
327.87780530073263,-39.2,288.67780530073264,-49.0
321.1929672685657,0.0,321.1929672685657,-9.8
321.1929672685657,-9.8,311.3929672685657,-19.6
311.3929672685657,-19.6,291.7929672685657,-29.400000000000002
291.7929672685657,-29.400000000000002,262.3929672685657,-39.2
262.3929672685657,-39.2,223.19296726856572,-49.0
173.57917651010496,0.0,173.57917651010496,-9.8
173.57917651010496,-9.8,163.77917651010495,-19.6
163.77917651010495,-19.6,144.17917651010495,-29.400000000000002
144.17917651010495,-29.400000000000002,114.77917651010495,-39.2
114.77917651010495,-39.2,75.57917651010494,-49.0
203.24243857058497,0.0,203.24243857058497,-9.8
203.24243857058497,-9.8,193.44243857058495,-19.6
193.44243857058495,-19.6,173.84243857058496,-29.400000000000002
173.84243857058496,-29.400000000000002,144.44243857058495,-39.2
144.44243857058495,-39.2,105.24243857058495,-49.0
280.4810509140358,0.0,280.4810509140358,-9.8
280.4810509140358,-9.8,270.6810509140358,-19.6
270.6810509140358,-19.6,251.08105091403579,-29.400000000000002
251.08105091403579,-29.400000000000002,221.68105091403578,-39.2
221.68105091403578,-39.2,182.4810509140358,-49.0
459.1376018424692,0.0,459.1376018424692,-9.8
459.1376018424692,-9.8,449.3376018424692,-19.6
449.3376018424692,-19.6,429.7376018424692,-29.400000000000002
429.7376018424692,-29.400000000000002,400.3376018424692,-39.2
400.3376018424692,-39.2,361.1376018424692,-49.0
256.69114725100576,0.0,256.69114725100576,-9.8
256.69114725100576,-9.8,246.89114725100575,-19.6
246.89114725100575,-19.6,227.29114725100575,-29.400000000000002
227.29114725100575,-29.400000000000002,197.89114725100575,-39.2
197.89114725100575,-39.2,158.69114725100576,-49.0
166.07869743660746,0.0,166.07869743660746,-9.8
166.07869743660746,-9.8,156.27869743660744,-19.6
156.27869743660744,-19.6,136.67869743660745,-29.400000000000002
136.67869743660745,-29.400000000000002,107.27869743660744,-39.2
107.27869743660744,-39.2,68.07869743660744,-49.0
91.73350660394311,0.0,91.73350660394311,-9.8
91.73350660394311,-9.8,81.93350660394312,-19.6
81.93350660394312,-19.6,62.333506603943114,-29.400000000000002
62.333506603943114,-29.400000000000002,32.933506603943115,-39.2
32.933506603943115,-39.2,-6.266493396056887,-49.0
491.0591877699675,0.0,491.0591877699675,-9.8
491.0591877699675,-9.8,481.25918776996747,-19.6
481.25918776996747,-19.6,461.65918776996745,-29.400000000000002
461.65918776996745,-29.400000000000002,432.25918776996747,-39.2
432.25918776996747,-39.2,393.0591877699675,-49.0
138.14835352818073,0.0,138.14835352818073,-9.8
138.14835352818073,-9.8,128.34835352818072,-19.6
128.34835352818072,-19.6,108.74835352818073,-29.400000000000002
108.74835352818073,-29.400000000000002,79.34835352818072,-39.2
79.34835352818072,-39.2,40.14835352818072,-49.0
434.20678723850085,0.0,434.20678723850085,-9.8
434.20678723850085,-9.8,424.40678723850084,-19.6
424.40678723850084,-19.6,404.8067872385008,-29.400000000000002
404.8067872385008,-29.400000000000002,375.40678723850084,-39.2
375.40678723850084,-39.2,336.20678723850085,-49.0
307.1279294087144,0.0,307.1279294087144,-9.8
307.1279294087144,-9.8,297.3279294087144,-19.6
297.3279294087144,-19.6,277.7279294087144,-29.400000000000002
277.7279294087144,-29.400000000000002,248.32792940871437,-39.2
248.32792940871437,-39.2,209.12792940871435,-49.0
294.01450595795825,0.0,294.01450595795825,-9.8
294.01450595795825,-9.8,284.21450595795824,-19.6
284.21450595795824,-19.6,264.6145059579582,-29.400000000000002
264.6145059579582,-29.400000000000002,235.2145059579582,-39.2
235.2145059579582,-39.2,196.0145059579582,-49.0
247.45438788155596,0.0,247.45438788155596,-9.8
247.45438788155596,-9.8,237.65438788155595,-19.6
237.65438788155595,-19.6,218.05438788155595,-29.400000000000002
218.05438788155595,-29.400000000000002,188.65438788155595,-39.2
188.65438788155595,-39.2,149.45438788155593,-49.0
294.7239967798246,0.0,294.7239967798246,-9.8
294.7239967798246,-9.8,284.92399677982456,-19.6
284.92399677982456,-19.6,265.32399677982454,-29.400000000000002
265.32399677982454,-29.400000000000002,235.92399677982453,-39.2
235.92399677982453,-39.2,196.72399677982452,-49.0
411.1407454926813,0.0,411.1407454926813,-9.8
411.1407454926813,-9.8,401.34074549268126,-19.6
401.34074549268126,-19.6,381.74074549268124,-29.400000000000002
381.74074549268124,-29.400000000000002,352.34074549268126,-39.2
352.34074549268126,-39.2,313.1407454926813,-49.0
79.12614978351431,0.0,79.12614978351431,-9.8
79.12614978351431,-9.8,69.32614978351431,-19.6
69.32614978351431,-19.6,49.72614978351431,-29.400000000000002
49.72614978351431,-29.400000000000002,20.326149783514307,-39.2
20.326149783514307,-39.2,-18.873850216485696,-49.0
190.22538852491456,0.0,190.22538852491456,-9.8
190.22538852491456,-9.8,180.42538852491455,-19.6
180.42538852491455,-19.6,160.82538852491456,-29.400000000000002
160.82538852491456,-29.400000000000002,131.42538852491455,-39.2
131.42538852491455,-39.2,92.22538852491455,-49.0
289.20103274993147,0.0,289.20103274993147,-9.8
289.20103274993147,-9.8,279.40103274993146,-19.6
279.40103274993146,-19.6,259.80103274993144,-29.400000000000002
259.80103274993144,-29.400000000000002,230.40103274993143,-39.2
230.40103274993143,-39.2,191.20103274993141,-49.0
103.81705399359109,0.0,103.81705399359109,-9.8
103.81705399359109,-9.8,94.01705399359109,-19.6
94.01705399359109,-19.6,74.41705399359108,-29.400000000000002
74.41705399359108,-29.400000000000002,45.01705399359108,-39.2
45.01705399359108,-39.2,5.817053993591074,-49.0
436.103215088311,0.0,436.103215088311,-9.8
436.103215088311,-9.8,426.303215088311,-19.6
426.303215088311,-19.6,406.70321508831097,-29.400000000000002
406.70321508831097,-29.400000000000002,377.303215088311,-39.2
377.303215088311,-39.2,338.103215088311,-49.0
339.73400914282615,0.0,339.73400914282615,-9.8
339.73400914282615,-9.8,329.93400914282614,-19.6
329.93400914282614,-19.6,310.3340091428261,-29.400000000000002
310.3340091428261,-29.400000000000002,280.93400914282614,-39.2
280.93400914282614,-39.2,241.73400914282615,-49.0
222.7140058899646,0.0,222.7140058899646,-9.8
222.7140058899646,-9.8,212.91400588996459,-19.6
212.91400588996459,-19.6,193.3140058899646,-29.400000000000002
193.3140058899646,-29.400000000000002,163.91400588996459,-39.2
163.91400588996459,-39.2,124.71400588996458,-49.0
205.190189185822,0.0,205.190189185822,-9.8
205.190189185822,-9.8,195.39018918582198,-19.6
195.39018918582198,-19.6,175.790189185822,-29.400000000000002
175.790189185822,-29.400000000000002,146.39018918582198,-39.2
146.39018918582198,-39.2,107.19018918582198,-49.0
60.86455970818198,0.0,60.86455970818198,-9.8
60.86455970818198,-9.8,51.064559708181974,-19.6
51.064559708181974,-19.6,31.464559708181973,-29.400000000000002
31.464559708181973,-29.400000000000002,2.064559708181971,-39.2
2.064559708181971,-39.2,-37.13544029181803,-49.0
304.6580134774839,0.0,304.6580134774839,-9.8
304.6580134774839,-9.8,294.8580134774839,-19.6
294.8580134774839,-19.6,275.25801347748387,-29.400000000000002
275.25801347748387,-29.400000000000002,245.85801347748387,-39.2
245.85801347748387,-39.2,206.65801347748385,-49.0
267.5377966465063,0.0,267.5377966465063,-9.8
267.5377966465063,-9.8,257.7377966465063,-19.6
257.7377966465063,-19.6,238.1377966465063,-29.400000000000002
238.1377966465063,-29.400000000000002,208.7377966465063,-39.2
208.7377966465063,-39.2,169.5377966465063,-49.0
242.4486733451781,0.0,242.4486733451781,-9.8
242.4486733451781,-9.8,232.64867334517808,-19.6
232.64867334517808,-19.6,213.0486733451781,-29.400000000000002
213.0486733451781,-29.400000000000002,183.64867334517808,-39.2
183.64867334517808,-39.2,144.44867334517807,-49.0
82.80693076972989,0.0,82.80693076972989,-9.8
82.80693076972989,-9.8,73.00693076972989,-19.6
73.00693076972989,-19.6,53.40693076972989,-29.400000000000002
53.40693076972989,-29.400000000000002,24.006930769729887,-39.2
24.006930769729887,-39.2,-15.193069230270115,-49.0
302.29815243262874,0.0,302.29815243262874,-9.8
302.29815243262874,-9.8,292.49815243262873,-19.6
292.49815243262873,-19.6,272.8981524326287,-29.400000000000002
272.8981524326287,-29.400000000000002,243.4981524326287,-39.2
243.4981524326287,-39.2,204.29815243262868,-49.0
209.35138700181537,0.0,209.35138700181537,-9.8
209.35138700181537,-9.8,199.55138700181536,-19.6
199.55138700181536,-19.6,179.95138700181536,-29.400000000000002
179.95138700181536,-29.400000000000002,150.55138700181536,-39.2
150.55138700181536,-39.2,111.35138700181535,-49.0
447.87342896684754,0.0,447.87342896684754,-9.8
447.87342896684754,-9.8,438.07342896684753,-19.6
438.07342896684753,-19.6,418.4734289668475,-29.400000000000002
418.4734289668475,-29.400000000000002,389.07342896684753,-39.2
389.07342896684753,-39.2,349.87342896684754,-49.0
88.42921287534885,0.0,88.42921287534885,-9.8
88.42921287534885,-9.8,78.62921287534886,-19.6
78.62921287534886,-19.6,59.029212875348854,-29.400000000000002
59.029212875348854,-29.400000000000002,29.629212875348852,-39.2
29.629212875348852,-39.2,-9.570787124651151,-49.0
398.30492765736693,0.0,398.30492765736693,-9.8
398.30492765736693,-9.8,388.5049276573669,-19.6
388.5049276573669,-19.6,368.9049276573669,-29.400000000000002
368.9049276573669,-29.400000000000002,339.5049276573669,-39.2
339.5049276573669,-39.2,300.30492765736693,-49.0
284.15925258555444,0.0,284.15925258555444,-9.8
284.15925258555444,-9.8,274.35925258555443,-19.6
274.35925258555443,-19.6,254.75925258555444,-29.400000000000002
254.75925258555444,-29.400000000000002,225.35925258555443,-39.2
225.35925258555443,-39.2,186.15925258555444,-49.0
330.3419008221451,0.0,330.3419008221451,-9.8
330.3419008221451,-9.8,320.54190082214507,-19.6
320.54190082214507,-19.6,300.94190082214504,-29.400000000000002
300.94190082214504,-29.400000000000002,271.54190082214507,-39.2
271.54190082214507,-39.2,232.34190082214508,-49.0
108.01110801583891,0.0,108.01110801583891,-9.8
108.01110801583891,-9.8,98.21110801583892,-19.6
98.21110801583892,-19.6,78.61110801583891,-29.400000000000002
78.61110801583891,-29.400000000000002,49.2111080158389,-39.2
49.2111080158389,-39.2,10.0111080158389,-49.0
416.7114579022397,0.0,416.7114579022397,-9.8
416.7114579022397,-9.8,406.9114579022397,-19.6
406.9114579022397,-19.6,387.3114579022397,-29.400000000000002
387.3114579022397,-29.400000000000002,357.9114579022397,-39.2
357.9114579022397,-39.2,318.7114579022397,-49.0
270.49702577923966,0.0,270.49702577923966,-9.8
270.49702577923966,-9.8,260.69702577923965,-19.6
260.69702577923965,-19.6,241.09702577923966,-29.400000000000002
241.09702577923966,-29.400000000000002,211.69702577923965,-39.2
211.69702577923965,-39.2,172.49702577923966,-49.0
190.4651341453775,0.0,190.4651341453775,-9.8
190.4651341453775,-9.8,180.6651341453775,-19.6
180.6651341453775,-19.6,161.0651341453775,-29.400000000000002
161.0651341453775,-29.400000000000002,131.6651341453775,-39.2
131.6651341453775,-39.2,92.46513414537749,-49.0
429.56871820327575,0.0,429.56871820327575,-9.8
429.56871820327575,-9.8,419.76871820327574,-19.6
419.76871820327574,-19.6,400.1687182032757,-29.400000000000002
400.1687182032757,-29.400000000000002,370.76871820327574,-39.2
370.76871820327574,-39.2,331.56871820327575,-49.0
128.7777163103279,0.0,128.7777163103279,-9.8
128.7777163103279,-9.8,118.97771631032789,-19.6
118.97771631032789,-19.6,99.37771631032788,-29.400000000000002
99.37771631032788,-29.400000000000002,69.97771631032788,-39.2
69.97771631032788,-39.2,30.777716310327875,-49.0
252.6255651032474,0.0,252.6255651032474,-9.8
252.6255651032474,-9.8,242.82556510324738,-19.6
242.82556510324738,-19.6,223.2255651032474,-29.400000000000002
223.2255651032474,-29.400000000000002,193.82556510324738,-39.2
193.82556510324738,-39.2,154.62556510324737,-49.0
482.31074378428957,0.0,482.31074378428957,-9.8
482.31074378428957,-9.8,472.51074378428956,-19.6
472.51074378428956,-19.6,452.91074378428954,-29.400000000000002
452.91074378428954,-29.400000000000002,423.51074378428956,-39.2
423.51074378428956,-39.2,384.31074378428957,-49.0
470.82494901332416,0.0,470.82494901332416,-9.8
470.82494901332416,-9.8,461.02494901332415,-19.6
461.02494901332415,-19.6,441.4249490133241,-29.400000000000002
441.4249490133241,-29.400000000000002,412.02494901332415,-39.2
412.02494901332415,-39.2,372.82494901332416,-49.0
314.43666327850724,0.0,314.43666327850724,-9.8
314.43666327850724,-9.8,304.6366632785072,-19.6
304.6366632785072,-19.6,285.0366632785072,-29.400000000000002
285.0366632785072,-29.400000000000002,255.6366632785072,-39.2
255.6366632785072,-39.2,216.43666327850718,-49.0
294.4883671568638,0.0,294.4883671568638,-9.8
294.4883671568638,-9.8,284.68836715686376,-19.6
284.68836715686376,-19.6,265.08836715686374,-29.400000000000002
265.08836715686374,-29.400000000000002,235.68836715686373,-39.2
235.68836715686373,-39.2,196.48836715686372,-49.0
469.74728036069473,0.0,469.74728036069473,-9.8
469.74728036069473,-9.8,459.9472803606947,-19.6
459.9472803606947,-19.6,440.3472803606947,-29.400000000000002
440.3472803606947,-29.400000000000002,410.9472803606947,-39.2
410.9472803606947,-39.2,371.74728036069473,-49.0
365.57580305536794,0.0,365.57580305536794,-9.8
365.57580305536794,-9.8,355.77580305536793,-19.6
355.77580305536793,-19.6,336.1758030553679,-29.400000000000002
336.1758030553679,-29.400000000000002,306.77580305536793,-39.2
306.77580305536793,-39.2,267.57580305536794,-49.0
66.19505882736256,0.0,66.19505882736256,-9.8
66.19505882736256,-9.8,56.39505882736256,-19.6
56.39505882736256,-19.6,36.79505882736256,-29.400000000000002
36.79505882736256,-29.400000000000002,7.395058827362558,-39.2
7.395058827362558,-39.2,-31.804941172637445,-49.0
347.4649092746275,0.0,347.4649092746275,-9.8
347.4649092746275,-9.8,337.66490927462746,-19.6
337.66490927462746,-19.6,318.06490927462744,-29.400000000000002
318.06490927462744,-29.400000000000002,288.66490927462746,-39.2
288.66490927462746,-39.2,249.46490927462747,-49.0
286.8605162197622,0.0,286.8605162197622,-9.8
286.8605162197622,-9.8,277.0605162197622,-19.6
277.0605162197622,-19.6,257.46051621976216,-29.400000000000002
257.46051621976216,-29.400000000000002,228.06051621976215,-39.2
228.06051621976215,-39.2,188.86051621976213,-49.0
340.10597769291985,0.0,340.10597769291985,-9.8
340.10597769291985,-9.8,330.30597769291984,-19.6
330.30597769291984,-19.6,310.7059776929198,-29.400000000000002
310.7059776929198,-29.400000000000002,281.30597769291984,-39.2
281.30597769291984,-39.2,242.10597769291985,-49.0
429.49859186945054,0.0,429.49859186945054,-9.8
429.49859186945054,-9.8,419.6985918694505,-19.6
419.6985918694505,-19.6,400.0985918694505,-29.400000000000002
400.0985918694505,-29.400000000000002,370.6985918694505,-39.2
370.6985918694505,-39.2,331.49859186945054,-49.0
290.7031979028885,0.0,290.7031979028885,-9.8
290.7031979028885,-9.8,280.9031979028885,-19.6
280.9031979028885,-19.6,261.3031979028885,-29.400000000000002
261.3031979028885,-29.400000000000002,231.90319790288848,-39.2
231.90319790288848,-39.2,192.70319790288846,-49.0
401.22708992917,0.0,401.22708992917,-9.8
401.22708992917,-9.8,391.42708992917,-19.6
391.42708992917,-19.6,371.82708992917,-29.400000000000002
371.82708992917,-29.400000000000002,342.42708992917,-39.2
342.42708992917,-39.2,303.22708992917,-49.0
284.4941486277405,0.0,284.4941486277405,-9.8
284.4941486277405,-9.8,274.6941486277405,-19.6
274.6941486277405,-19.6,255.0941486277405,-29.400000000000002
255.0941486277405,-29.400000000000002,225.6941486277405,-39.2
225.6941486277405,-39.2,186.49414862774051,-49.0
140.55425881385216,0.0,140.55425881385216,-9.8
140.55425881385216,-9.8,130.75425881385215,-19.6
130.75425881385215,-19.6,111.15425881385215,-29.400000000000002
111.15425881385215,-29.400000000000002,81.75425881385215,-39.2
81.75425881385215,-39.2,42.554258813852144,-49.0
272.44623053467217,0.0,272.44623053467217,-9.8
272.44623053467217,-9.8,262.64623053467216,-19.6
262.64623053467216,-19.6,243.04623053467216,-29.400000000000002
243.04623053467216,-29.400000000000002,213.64623053467216,-39.2
213.64623053467216,-39.2,174.44623053467217,-49.0
424.90275371184396,0.0,424.90275371184396,-9.8
424.90275371184396,-9.8,415.10275371184395,-19.6
415.10275371184395,-19.6,395.5027537118439,-29.400000000000002
395.5027537118439,-29.400000000000002,366.10275371184395,-39.2
366.10275371184395,-39.2,326.90275371184396,-49.0
63.30133186294588,0.0,63.30133186294588,-9.8
63.30133186294588,-9.8,53.501331862945875,-19.6
53.501331862945875,-19.6,33.901331862945874,-29.400000000000002
33.901331862945874,-29.400000000000002,4.501331862945872,-39.2
4.501331862945872,-39.2,-34.69866813705413,-49.0
104.59312603307471,0.0,104.59312603307471,-9.8
104.59312603307471,-9.8,94.79312603307471,-19.6
94.79312603307471,-19.6,75.19312603307472,-29.400000000000002
75.19312603307472,-29.400000000000002,45.793126033074714,-39.2
45.793126033074714,-39.2,6.593126033074711,-49.0
367.72828258062947,0.0,367.72828258062947,-9.8
367.72828258062947,-9.8,357.92828258062946,-19.6
357.92828258062946,-19.6,338.32828258062943,-29.400000000000002
338.32828258062943,-29.400000000000002,308.92828258062946,-39.2
308.92828258062946,-39.2,269.72828258062947,-49.0
299.41848322110764,0.0,299.41848322110764,-9.8
299.41848322110764,-9.8,289.6184832211076,-19.6
289.6184832211076,-19.6,270.0184832211076,-29.400000000000002
270.0184832211076,-29.400000000000002,240.6184832211076,-39.2
240.6184832211076,-39.2,201.41848322110758,-49.0
331.59149731629066,0.0,331.59149731629066,-9.8
331.59149731629066,-9.8,321.79149731629064,-19.6
321.79149731629064,-19.6,302.1914973162906,-29.400000000000002
302.1914973162906,-29.400000000000002,272.79149731629064,-39.2
272.79149731629064,-39.2,233.59149731629066,-49.0
105.63765667610453,0.0,105.63765667610453,-9.8
105.63765667610453,-9.8,95.83765667610453,-19.6
95.83765667610453,-19.6,76.23765667610454,-29.400000000000002
76.23765667610454,-29.400000000000002,46.83765667610453,-39.2
46.83765667610453,-39.2,7.637656676104527,-49.0
276.31276527555224,0.0,276.31276527555224,-9.8
276.31276527555224,-9.8,266.5127652755522,-19.6
266.5127652755522,-19.6,246.91276527555223,-29.400000000000002
246.91276527555223,-29.400000000000002,217.51276527555223,-39.2
217.51276527555223,-39.2,178.31276527555224,-49.0
111.25195894562799,0.0,111.25195894562799,-9.8
111.25195894562799,-9.8,101.451958945628,-19.6
101.451958945628,-19.6,81.85195894562798,-29.400000000000002
81.85195894562798,-29.400000000000002,52.45195894562798,-39.2
52.45195894562798,-39.2,13.251958945627976,-49.0
464.9442718181967,0.0,464.9442718181967,-9.8
464.9442718181967,-9.8,455.14427181819667,-19.6
455.14427181819667,-19.6,435.54427181819665,-29.400000000000002
435.54427181819665,-29.400000000000002,406.14427181819667,-39.2
406.14427181819667,-39.2,366.9442718181967,-49.0
264.920479996876,0.0,264.920479996876,-9.8
264.920479996876,-9.8,255.12047999687599,-19.6
255.12047999687599,-19.6,235.520479996876,-29.400000000000002
235.520479996876,-29.400000000000002,206.12047999687599,-39.2
206.12047999687599,-39.2,166.920479996876,-49.0
297.54102933601564,0.0,297.54102933601564,-9.8
297.54102933601564,-9.8,287.74102933601563,-19.6
287.74102933601563,-19.6,268.1410293360156,-29.400000000000002
268.1410293360156,-29.400000000000002,238.7410293360156,-39.2
238.7410293360156,-39.2,199.54102933601558,-49.0
429.80435000147725,0.0,429.80435000147725,-9.8
429.80435000147725,-9.8,420.00435000147723,-19.6
420.00435000147723,-19.6,400.4043500014772,-29.400000000000002
400.4043500014772,-29.400000000000002,371.00435000147723,-39.2
371.00435000147723,-39.2,331.80435000147725,-49.0
440.6916904129083,0.0,440.6916904129083,-9.8
440.6916904129083,-9.8,430.8916904129083,-19.6
430.8916904129083,-19.6,411.2916904129083,-29.400000000000002
411.2916904129083,-29.400000000000002,381.8916904129083,-39.2
381.8916904129083,-39.2,342.6916904129083,-49.0
412.40650813052264,0.0,412.40650813052264,-9.8
412.40650813052264,-9.8,402.6065081305226,-19.6
402.6065081305226,-19.6,383.0065081305226,-29.400000000000002
383.0065081305226,-29.400000000000002,353.6065081305226,-39.2
353.6065081305226,-39.2,314.40650813052264,-49.0
74.40286793061787,0.0,74.40286793061787,-9.8
74.40286793061787,-9.8,64.60286793061788,-19.6
64.60286793061788,-19.6,45.002867930617874,-29.400000000000002
45.002867930617874,-29.400000000000002,15.602867930617872,-39.2
15.602867930617872,-39.2,-23.59713206938213,-49.0
477.7550594986106,0.0,477.7550594986106,-9.8
477.7550594986106,-9.8,467.9550594986106,-19.6
467.9550594986106,-19.6,448.35505949861056,-29.400000000000002
448.35505949861056,-29.400000000000002,418.9550594986106,-39.2
418.9550594986106,-39.2,379.7550594986106,-49.0
68.69127319894692,0.0,68.69127319894692,-9.8
68.69127319894692,-9.8,58.89127319894692,-19.6
58.89127319894692,-19.6,39.29127319894692,-29.400000000000002
39.29127319894692,-29.400000000000002,9.891273198946916,-39.2
